fips,year,gini,ginican
29510,2008,0.4943561196976475,0.49462042238968706
29510,2012,0.5119052092644205,0.5121501771720318
29510,2016,0.5158545518066446,0.5160985302666745
29189,2008,0.5336306793138692,0.5337981183176908
29189,2012,0.5284005977031828,0.5285702901371678
29189,2016,0.5421923595370635,0.5423713790137299
31055,2008,0.5128983085026193,0.5130905505225201
31055,2012,0.5103218639623273,0.5105674032984098
31055,2016,0.5158374736085455,0.5160435964850194
31109,2008,0.4812810602853911,0.48153063145059605
31109,2012,0.49218218434733496,0.4923424450835796
31109,2016,0.49893300205098134,0.49916745721969846
32003,2008,0.4729055844661896,0.4731023191479835
32003,2012,0.4808768754140126,0.4811195868519462
32003,2016,0.49210585965037557,0.49230397073279164
32031,2008,0.4967343546153994,0.496954153862589
32031,2012,0.5105046205638435,0.5107554964639576
32031,2016,0.5112364152553218,0.511425450845195
34003,2008,0.5248519889267205,0.5250224307221742
34003,2012,0.541897840469032,0.5420860863323469
34003,2016,0.5382332497328401,0.5384301854478508
34005,2008,0.48483804832390887,0.4850817423276794
34005,2012,0.5016082455465113,0.5018058036235971
34005,2016,0.4931504655361697,0.49337632735773695
34007,2008,0.5003025651320103,0.5006129812259132
34007,2012,0.5147734032994775,0.5149990898150918
34007,2016,0.5060963380112292,0.5063494724913653
34013,2008,0.5528658745173318,0.553128040802676
34013,2012,0.5598833420976612,0.5600913807534198
34013,2016,0.5676007554693332,0.5678104265161892
34017,2008,0.5141033803514374,0.5143630901703773
34017,2012,0.5143537133450959,0.5145966266254618
34017,2016,0.5368913762740977,0.5371091442819989
34019,2008,0.53001838624036,0.5302771326838922
34019,2012,0.5405959891548834,0.5407520411674795
34019,2016,0.534826524525804,0.5349934743528877
34021,2008,0.5457171952618232,0.5459490271491632
34021,2012,0.5631157677308172,0.5633595796466011
34021,2016,0.5543032591858084,0.5545073179616793
34023,2008,0.48605135856945014,0.48627735554487117
34023,2012,0.5088679528821831,0.5090816269691913
34023,2016,0.49459285000032716,0.4948017107576561
34025,2008,0.5442827644965366,0.5444646879367383
34025,2012,0.5340418651482726,0.5342675734210616
34025,2016,0.5337758642184474,0.5339551092325792
34027,2008,0.5401205855388438,0.5403151567024906
34027,2012,0.529697676242784,0.5298982841201223
34027,2016,0.5513737458760857,0.5515528495388935
34029,2008,0.4942547949563333,0.4945794658167415
34029,2012,0.48155617809849727,0.48177805622992764
34029,2016,0.49240594720718256,0.4926626409876462
34031,2008,0.5022683480166896,0.5025495383671341
34031,2012,0.5155063402690482,0.5157640955269471
34031,2016,0.5107604259394802,0.5109768875931877
34035,2008,0.546173926915401,0.5463769061526023
34035,2012,0.5377801041833354,0.5379809769175381
34035,2016,0.5404136373546842,0.5406345528064662
34037,2008,0.4829958036123192,0.48321851489538403
34037,2012,0.4886371179328781,0.4888563475076353
34037,2016,0.49457843124858814,0.49477488522245494
34039,2008,0.5372700247796118,0.5374942387931014
34039,2012,0.5336028429263984,0.5338159519836836
34039,2016,0.5498117581866331,0.5500059204072159
34041,2008,0.4996097253193569,0.49984767498793303
34041,2012,0.47084803565088906,0.47102169418738526
34041,2016,0.49046458798946546,0.49066897835839995
35013,2008,0.4967019098213876,0.49688381281711713
35013,2012,0.4890989723586444,0.4893142614789383
35013,2016,0.5016323822841642,0.5018800769709344
36001,2008,0.4846573334394081,0.4849062366727708
36001,2012,0.4965405072826332,0.49681590600698655
36001,2016,0.5263722201777774,0.5266706008099504
36005,2008,0.4891156899811,0.4893566863545402
36005,2012,0.5002254235097935,0.5005356711815239
36005,2016,0.48703886472924374,0.4873032920315836
36013,2008,0.4534919219572301,0.45365002592484416
36013,2012,0.5057616330859018,0.5062120999574518
36013,2016,0.44908845607131387,0.4492562290021169
36027,2008,0.5135144595958301,0.5138446365715481
36027,2012,0.5064790637075041,0.5067366699548188
36027,2016,0.5310314859404326,0.5312675879310405
36029,2008,0.49869809992482506,0.49900483154942776
36029,2012,0.48874346957648684,0.4890392669587982
36029,2016,0.49095648961073846,0.491298663432417
36047,2008,0.5115046606237708,0.5118397077867485
36047,2012,0.5147247990578716,0.5150160114203572
36047,2016,0.5409903241467797,0.5412628067529113
36059,2008,0.551653649997605,0.5518442337390752
36059,2012,0.5354614400360553,0.5356457064654023
36059,2016,0.5396199996073283,0.5398060334516686
36061,2008,0.6274697916414459,0.6276707844888278
36061,2012,0.5954554105292252,0.5956804724512494
36061,2016,0.611429739585411,0.6116093726691361
36063,2008,0.45997147594539867,0.46021754000787496
36063,2012,0.4764220773483202,0.47670790985250733
36063,2016,0.4671897827750796,0.46740301800184625
36071,2008,0.5043275246911578,0.5045903520714319
36071,2012,0.5227122371383064,0.5229300322569088
36071,2016,0.502659854178819,0.5029055148797852
36075,2008,0.5067440444076163,0.5070773449401145
36075,2012,0.4917630443911355,0.49208090927723447
36075,2016,0.4860020551502354,0.48625005948821354
36081,2008,0.4776046216507317,0.47787037562420664
36081,2012,0.4818523718517981,0.4820789168261399
36081,2016,0.49094386755569075,0.4911884926473249
36083,2008,0.45583396497734696,0.4560153044967592
36083,2012,0.46201926562472173,0.462264703756432
36083,2016,0.4558444646432289,0.4560423437391705
36085,2008,0.46590112561881336,0.46612096622641275
36085,2012,0.4853062309109192,0.48553631145546206
36085,2016,0.49861228106774547,0.4988602202686252
36087,2008,0.5341360874371435,0.5343121628674794
36087,2012,0.5280942583763115,0.5282974868938481
36087,2016,0.5390408111494369,0.5392150097874833
36091,2008,0.4631981943544319,0.4634561657548488
36091,2012,0.49047365939628285,0.4906501501295679
36091,2016,0.4969144249379289,0.4971833287726213
36093,2008,0.4627962058534153,0.46298023935179344
36093,2012,0.48795488735249115,0.48824961182793913
36093,2016,0.4947136976735177,0.4949569223821584
36089,2008,0.5053546805825491,0.5055749407440544
36089,2012,0.5153682424515518,0.5156905050887417
36089,2016,0.5075471703627192,0.5078516383596536
36103,2008,0.5104415330887926,0.5107160906948138
36103,2012,0.522969960789861,0.5231663249339817
36103,2016,0.5203010120013141,0.5205387721498482
37001,2008,0.4722803245290371,0.4724999766424105
37001,2012,0.4908804153829468,0.49107993985609255
37001,2016,0.46494262495406447,0.46517764199580824
37035,2008,0.4697976666797219,0.4700314548371409
37035,2012,0.4843247869148062,0.48453184929962845
37035,2016,0.4873958868231999,0.48764632095395655
37051,2008,0.4686454608315317,0.4688900823746849
37051,2012,0.4606343492092655,0.460871788216366
37051,2016,0.4656799965804507,0.4659794842847873
37057,2008,0.4532662577836639,0.45354190998978083
37057,2012,0.4682692175525226,0.46847089808184705
37057,2016,0.47208534103678823,0.4723281257475662
37067,2008,0.506004253260997,0.5062219416843163
37067,2012,0.5324649909655683,0.5326917278785004
37067,2016,0.5347141670492667,0.5349632794807349
37081,2008,0.5118929566701069,0.5120657062437886
37081,2012,0.5052069973143882,0.5053874486764016
37081,2016,0.5332846932128354,0.5334730955795521
37119,2008,0.5193379182600351,0.5195512373647944
37119,2012,0.5378878861635368,0.538086052719791
37119,2016,0.5292050700397363,0.5293993380519169
37147,2008,0.5005176562413016,0.5007904905987175
37147,2012,0.48712333304550237,0.4873312034528965
37147,2016,0.5261493349071964,0.5263072807807703
37151,2008,0.4825762871050988,0.48287903660158804
37151,2012,0.4630086787348331,0.4631987813968692
37151,2016,0.44196991740788405,0.44217988132871255
37159,2008,0.4716395895647014,0.4719345631612839
37159,2012,0.4372611122219018,0.437465266692584
37159,2016,0.46111498277055163,0.4614177252846332
37191,2008,0.4750010737319186,0.47525559028116504
37191,2012,0.48666417025884223,0.48695986265980196
37191,2016,0.511706814082187,0.5119544347394083
38017,2008,0.4853308422871283,0.48553545755180494
38017,2012,0.5530354279834064,0.5532420176083832
38017,2016,0.473409480553735,0.47358186178277606
39007,2008,0.4902798243103055,0.49053599535236003
39007,2012,0.46838294828521987,0.4685508094752322
39007,2016,0.4953963621031682,0.49557944293798073
39017,2008,0.5015878512786756,0.5017843554497858
39017,2012,0.4940007323193002,0.494209307714641
39017,2016,0.5146884908712237,0.5148209253363234
39029,2008,0.46419303664815614,0.46441549789386727
39029,2012,0.45547981429623186,0.45567579144616843
39029,2016,0.459457110400723,0.4597242460382063
39035,2008,0.5228464365961181,0.523028903919112
39035,2012,0.5278748534441742,0.5281035801401686
39035,2016,0.530146117598611,0.5303629033608104
39041,2008,0.5246618435234578,0.5248251288578558
39041,2012,0.4964875642646819,0.4966528459277413
39041,2016,0.5432999004702148,0.5434491686721117
39045,2008,0.4868248431539638,0.4870249107152915
39045,2012,0.47874893588483314,0.47892313291484356
39045,2016,0.46600990184269886,0.466172850131386
39049,2008,0.4910163756982756,0.4911856994087884
39049,2012,0.505466026626137,0.5056430052673022
39049,2016,0.5026374120904737,0.5028195973188758
39057,2008,0.5264502809992586,0.5266613208096373
39057,2012,0.5302928646756284,0.5304506825468422
39057,2016,0.5446907161689426,0.5448541674858518
39061,2008,0.5205661843322398,0.5207461977297498
39061,2012,0.5392756709725277,0.5394912374318892
39061,2016,0.529383029765367,0.529613046201348
39089,2008,0.46559650311993117,0.4657983758061732
39089,2012,0.48264399764679733,0.48281667841723674
39089,2016,0.5166782464799887,0.516854228800554
39093,2008,0.48844546027278835,0.4886826896900516
39093,2012,0.5010597013522703,0.5012112531633193
39093,2016,0.4858144820433409,0.4860874078233337
39103,2008,0.504478099429163,0.5046850537624152
39103,2012,0.48343702158608803,0.48355973407126385
39103,2016,0.4919209075366969,0.49210006647504656
39113,2008,0.4900078286021957,0.4902113125517644
39113,2012,0.5028883348425137,0.5030544826094001
39113,2016,0.5027430322331301,0.5029508438785797
39133,2008,0.52610738019809,0.5262922438972737
39133,2012,0.5076227750770377,0.5078056112277807
39133,2016,0.54842992969353,0.5486439426412915
39139,2008,0.5014830244783754,0.5018010724719204
39139,2012,0.45277183914004915,0.4530042856517298
39139,2016,0.4637840887940551,0.4640760173132037
39153,2008,0.5094180899738376,0.5096131025978821
39153,2012,0.5090824422640328,0.5092975594236577
39153,2016,0.503530623333166,0.5037402780432103
39165,2008,0.5065924277098093,0.5067738032299189
39165,2012,0.5116708422713774,0.5117974290092775
39165,2016,0.5145598424673066,0.5147031385407672
39169,2008,0.4463262160695183,0.44655277554312534
39169,2012,0.45819334919232557,0.4583837574076597
39169,2016,0.4689509240366583,0.4691355005386413
41017,2008,0.49062715156706027,0.49082459562842473
41017,2012,0.49700259716079265,0.4971391700614163
41017,2016,0.5047373233332965,0.5049120336805402
41019,2008,0.454438972874884,0.45468065117239576
41019,2012,0.4725901734782322,0.4727863408899111
41019,2016,0.4952838426246181,0.4955412613289525
41029,2008,0.49585539836356896,0.496107794302759
41029,2012,0.5120523193728823,0.5122100191963455
41029,2016,0.5148812542855496,0.5151417845513038
41039,2008,0.4890250621836211,0.4892914946037763
41039,2012,0.5120042980855715,0.512248756322947
41039,2016,0.49788550395151554,0.49815265302174794
41047,2008,0.49384321550856136,0.49406449710903644
41047,2012,0.4746395829176935,0.4748180819043455
41047,2016,0.4856106182744603,0.48582046139858903
42003,2008,0.5186211209429219,0.5188145005022307
42003,2012,0.5074040713687207,0.5076072560163993
42003,2016,0.5103870813932398,0.5105569390229903
42011,2008,0.47662659864339996,0.4768302514100924
42011,2012,0.4946250848856074,0.49486102695595946
42011,2016,0.5008522082484614,0.5011003513759533
42017,2008,0.5081680105383857,0.5083165060543706
42017,2012,0.5230146045259267,0.523151918387839
42017,2016,0.5245824360085218,0.5247500747851745
42019,2008,0.5092283319234472,0.5094087402105174
42019,2012,0.5045377272047824,0.5047034324452397
42019,2016,0.5093887871733946,0.5095756136369687
42027,2008,0.5723834760154557,0.572660205246251
42027,2012,0.5465323345612467,0.5467504021580964
42027,2016,0.575732106612443,0.5759115173732425
42029,2008,0.5464662237749759,0.546638191486295
42029,2012,0.5493196643085937,0.5495244931272509
42029,2016,0.5434689187898307,0.5436729279917927
42043,2008,0.48581179355702453,0.4860234457983097
42043,2012,0.4736023854857906,0.47377782837111226
42043,2016,0.49057192211440237,0.4907148608881471
42045,2008,0.5355587430574453,0.5357569313946442
42045,2012,0.5317672895555507,0.5319522678960311
42045,2016,0.5300786620946667,0.5302753529002757
42049,2008,0.5158749546266064,0.5160855707739529
42049,2012,0.5036396009704038,0.5038327184272475
42049,2016,0.4877520796621907,0.48799529657696894
42051,2008,0.461820092778906,0.4620398311244287
42051,2012,0.4768302143060036,0.4770299865859329
42051,2016,0.4674235626268384,0.46765514651826834
42071,2008,0.48727176560866436,0.48750865808426624
42071,2012,0.4762412328315144,0.4764918694172593
42071,2016,0.49694403192907965,0.49717535478055197
42075,2008,0.42503660524491593,0.4252408745266223
42075,2012,0.4762645885384862,0.47645795130662805
42075,2016,0.45327840596324653,0.4535430460869634
42085,2008,0.4631311916393337,0.4633779431823086
42085,2012,0.4717878848598326,0.4719845588767839
42085,2016,0.48617824625481487,0.48643273756090366
42089,2008,0.47659393136618966,0.4767637074761808
42089,2012,0.4950755081376642,0.4952180351812956
42089,2016,0.4741845532105151,0.47436987052353174
42091,2008,0.5224077068008204,0.5226176194763639
42091,2012,0.5332019025220495,0.5334078957421298
42091,2016,0.5287402613820715,0.5289037020309024
42101,2008,0.5011017980846817,0.5013711398157739
42101,2012,0.5197209359134304,0.5199788547722619
42101,2016,0.5147900168366764,0.5150406501004454
42107,2008,0.4584337132242329,0.4586998462698375
42107,2012,0.4457239715635509,0.4458995656327147
42107,2016,0.43691377310259005,0.4371891753631303
42129,2008,0.5005178092313124,0.5007834641131694
42129,2012,0.48350250872895306,0.4837053758561751
42129,2016,0.490009844139527,0.490250125163584
42133,2008,0.47873773653967155,0.47894885569292
42133,2012,0.4823135274493212,0.4824867810671094
42133,2016,0.46579814994831625,0.4660065171902943
44003,2008,0.4699268469197725,0.4701125320651727
44003,2012,0.4799463685906866,0.480144439940716
44003,2016,0.5104601697216881,0.5107264183899929
44007,2008,0.4974371022078823,0.4977124983141721
44007,2012,0.4986441007189161,0.498817290712509
44007,2016,0.4990495184333832,0.49923842515681827
44009,2008,0.5166332491571028,0.5167953606426465
44009,2012,0.5020852314269395,0.5022321303788999
44009,2016,0.5261256948403201,0.5263407728836285
45007,2008,0.4882868381947847,0.4884466284700011
45007,2012,0.4830264583438185,0.48324863093023396
45007,2016,0.4915874220931493,0.49174310484892203
45051,2008,0.48550824434171924,0.4856844190651941
45051,2012,0.48507737859056554,0.48529456595616693
45051,2016,0.4888006340760057,0.4890038199627611
45083,2008,0.497906774398964,0.49820024990469847
45083,2012,0.4671832780427828,0.46737247414023386
45083,2016,0.4920627255689223,0.49230465900603804
45091,2008,0.49813036092666785,0.49829734929647884
45091,2012,0.5085496567364679,0.5086936156759521
45091,2016,0.5140616761901206,0.5142565634147331
47009,2008,0.4912032607764919,0.49149874769705093
47009,2012,0.43778322277823833,0.4379829844425558
47009,2016,0.4720439924015273,0.47229305231712715
47037,2008,0.5321479942650751,0.5323544546977246
47037,2012,0.5083750149386107,0.508562070347125
47037,2016,0.5267464471278026,0.5270191316785713
47149,2008,0.4565051358076938,0.45673428101537183
47149,2012,0.47913070920260825,0.47928540859476243
47149,2016,0.4660775761110174,0.4662716692271829
47157,2008,0.5453374092016374,0.5455800627437384
47157,2012,0.5247646050835479,0.5249523014470014
47157,2016,0.525154982643304,0.5253824967159062
47179,2008,0.5442226738861389,0.5444663877408971
47179,2012,0.537485916579125,0.5376617821069516
47179,2016,0.5155567648665071,0.515752659858947
47187,2008,0.5519295429355695,0.5521400129446192
47187,2012,0.5689493675435976,0.5690950244414239
47187,2016,0.5573036238279396,0.5574642676465373
48029,2008,0.5130611616352136,0.5133152285773122
48029,2012,0.5203650609960464,0.5205646926365262
48029,2016,0.5119388601185931,0.5121849674028454
48039,2008,0.486604400149214,0.4868087020607845
48039,2012,0.484969415420459,0.48506956429685033
48039,2016,0.4729802436665871,0.47312438867857054
48041,2008,0.5834791250059229,0.5838128347176337
48041,2012,0.5845368105368602,0.5847541016963476
48041,2016,0.5875521064740904,0.5878171935281955
48061,2008,0.5014333040408696,0.5017361427816809
48061,2012,0.5044213712740548,0.5047233954342687
48061,2016,0.49621775989486905,0.4965478228631923
48085,2008,0.5126911609533981,0.51289069736697
48085,2012,0.5160072122791424,0.5161592122536831
48085,2016,0.5076143876429317,0.5077694802837414
48113,2008,0.5297263081858665,0.5299477292469419
48113,2012,0.5195106817978282,0.5197208651652545
48113,2016,0.5213421061905557,0.5215876562569974
48121,2008,0.5127074539283745,0.5128930030508627
48121,2012,0.5009268780889686,0.5010777899396999
48121,2016,0.5225697809672535,0.5227321341806146
48135,2008,0.5430789174892726,0.543301585417737
48135,2012,0.48394216032384363,0.48414710463984534
48135,2016,0.5211352799216487,0.5214176971848303
48141,2008,0.5205290540173486,0.5208252798786361
48141,2012,0.5312946398264102,0.5315405000958435
48141,2016,0.4992989639415242,0.49955918694877255
48139,2008,0.4754461780110333,0.4756352005552742
48139,2012,0.46457450318735627,0.46479693792005605
48139,2016,0.4817166122606926,0.4819703046125312
48157,2008,0.522153864011093,0.5223084233924737
48157,2012,0.5256199062866136,0.525762700642872
48157,2016,0.5485990345760356,0.5488017659642992
48167,2008,0.5148062474865178,0.5149996268658015
48167,2012,0.5141345176196901,0.5143254616904755
48167,2016,0.5195975284437653,0.5197495500518698
48201,2008,0.533490209404598,0.5337010833409295
48201,2012,0.54573154519946665,0.5459608655041848
48201,2016,0.5424416169252483,0.5426698368837606
48215,2008,0.5405916425735009,0.5409213138532323
48215,2012,0.5390128445341985,0.5393541489877407
48215,2016,0.5259606027285184,0.5262563074330728
48245,2008,0.4928021269493411,0.49298584129763867
48245,2012,0.5185323495483193,0.5187625240753277
48245,2016,0.5111484275604479,0.5113807896460116
48251,2008,0.4790372758312841,0.4793158175590122
48251,2012,0.45546740249717355,0.45566391431148645
48251,2016,0.47018342943377844,0.4704721801327878
48303,2008,0.5248018704367053,0.5250868740313877
48303,2012,0.5317338982891499,0.5319988810156815
48303,2016,0.5424264005540886,0.5427187652898056
48309,2008,0.518137787564712,0.5184126193634597
48309,2012,0.5106411499307966,0.5108268078502078
48309,2016,0.5130301927071399,0.5132661550582611
48329,2008,0.5344925655121182,0.5346983037115933
48329,2012,0.5427146533284335,0.5428853108497549
48329,2016,0.5144311958241432,0.5146156950339673
48375,2008,0.5043641165884305,0.50464419361330215
48375,2012,0.47921018843288044,0.47947275982875226
48375,2016,0.5005616348884439,0.5007693027520759
48381,2008,0.5389178395648611,0.5392467216200032
48381,2012,0.4852431756442781,0.4854368344730915
48381,2016,0.5066756951068965,0.5069346949179305
48423,2008,0.5084421537960488,0.5086836675394011
48423,2012,0.5148202017928751,0.5149575129052835
48423,2016,0.5001691607504442,0.5004521495698668
48441,2008,0.5124296484318706,0.5126567226836869
48441,2012,0.5443411098723145,0.5446205951218417
48441,2016,0.4914455196754508,0.49178839471574065
48479,2008,0.5007005221328211,0.5009642212168899
48479,2012,0.49372813331645904,0.4939745529239872
48479,2016,0.5178318933494366,0.5181162225891853
48485,2008,0.48846230303461813,0.48879796597111635
48485,2012,0.4791763422502152,0.47946112225969273
48485,2016,0.49125889202388584,0.4915785010468028
48491,2008,0.4798558344155819,0.48008130443804475
48491,2012,0.4680218396241126,0.46819450209511615
48491,2016,0.49873570781011856,0.49890906523319245
49011,2008,0.5107331983302725,0.5108602170080871
49011,2012,0.4967250269672032,0.49687894948999656
49011,2016,0.5176012257744386,0.5177552688787728
49035,2008,0.5012129418638149,0.5014025718235189
49035,2012,0.511183957735468,0.5114139582306052
49035,2016,0.5069570929231138,0.5071377264323473
49049,2008,0.5587382828142143,0.5590283979578317
49049,2012,0.5384486740288794,0.5386364645191861
49049,2016,0.5649889253430722,0.5652041838567357
49057,2008,0.48523267824838423,0.4854888735685563
49057,2012,0.4640156880241719,0.46421871701591044
49057,2016,0.47744494504413826,0.4777244210170579
51510,2008,0.49680677316415756,0.4969407546179525
51510,2012,0.47205432051895135,0.4721746724727609
51510,2016,0.49766792167561924,0.4978488427215666
51013,2008,0.4845791018210672,0.4847251480388195
51013,2012,0.49055259177115607,0.49068520938226357
51013,2016,0.496688198608513,0.49683578692156516
51550,2008,0.4781970620349554,0.4784682857181224
51550,2012,0.49344321142558467,0.49371791301672374
51550,2016,0.48440211793024524,0.48462902900473637
51041,2008,0.485915536696812,0.4861163128998669
51041,2012,0.48760426916364985,0.4878066979492246
51041,2016,0.49187998470240835,0.49217206305587524
51650,2008,0.42254871801928284,0.4226607466114274
51650,2012,0.4834637534595613,0.48371553882114426
51650,2016,0.46964953630333506,0.4699333828997112
51087,2008,0.49066236921127604,0.49085527304487186
51087,2012,0.5094695076746546,0.5096214996333401
51087,2016,0.5379782470952771,0.5381875922344648
51700,2008,0.4639135135230392,0.46414438196114816
51700,2012,0.45202778074163474,0.4523266750598509
51700,2016,0.4808433410969697,0.48112149894393497
51760,2008,0.5639167532930547,0.5642528305402266
51760,2012,0.5486805334039874,0.5489918089069761
51760,2016,0.5485704154332773,0.5488761811133713
51810,2008,0.48910043954060267,0.48932894377765024
51810,2012,0.47816838357664015,0.47837812596924323
51810,2016,0.48766982240295575,0.4879007181822317
53011,2008,0.46688551836831615,0.4670875350298047
53011,2012,0.4971921790628432,0.4974285870987387
53011,2016,0.4940647391656777,0.4942631152185868
53033,2008,0.5180825043243009,0.5182844456321618
53033,2012,0.520807596293035,0.5209750916724261
53033,2016,0.5304010951861631,0.5305855612609776
53035,2008,0.49527281378373034,0.4955218990630783
53035,2012,0.48358163661278153,0.48372715866230465
53035,2016,0.49208737681418835,0.4923038677575846
53053,2008,0.46745027266381756,0.46767457680311963
53053,2012,0.4720242662176338,0.4722272326625898
53053,2016,0.47783360705648426,0.4780591173962421
53061,2008,0.46049955497701534,0.4607297121509646
53061,2012,0.4761851014841211,0.4763612059745128
53061,2016,0.49215067390301537,0.4923082347199852
53063,2008,0.5052501726638252,0.505475697928091
53063,2012,0.49792878968422993,0.49817073298470405
53063,2016,0.5071081164520921,0.5073671206814652
53067,2008,0.4553004948553805,0.4555009333919884
53067,2012,0.4689981687750109,0.4692224655884729
53067,2016,0.4643499595260463,0.4645392624112219
53073,2008,0.5048337810354107,0.5050833308396818
53073,2012,0.5317952985433148,0.5320123581626035
53073,2016,0.5130915321009286,0.5133221615084267
53077,2008,0.4691872062453636,0.4694480795847653
53077,2012,0.48374221088860325,0.48399225489890796
53077,2016,0.47990918708300245,0.48022310691800385
55009,2008,0.4711762285447998,0.4713518553851941
55009,2012,0.5115069635726761,0.5116680611094466
55009,2016,0.4959778765613183,0.4963141753253808
55025,2008,0.5000745327963372,0.5003113997536275
55025,2012,0.5035985397015565,0.5037641696937953
55025,2016,0.5137019920066341,0.513978161801333
55059,2008,0.4654815993030297,0.46571832370537436
55059,2012,0.4780821431151977,0.4782351970972343
55059,2016,0.493415273046218,0.4937304619384406
55063,2008,0.48844676869674564,0.4887200361186501
55063,2012,0.48134643599426297,0.48155044049940443
55063,2016,0.48166526693729206,0.4818808491385198
55073,2008,0.43555236047066825,0.4357579528713984
55073,2012,0.4673814924814469,0.4675424414004681
55073,2016,0.4781197321631828,0.4783473523946782
55101,2008,0.5019354201183599,0.5021351615688161
55101,2012,0.44725401750113725,0.4474349039004437
55101,2016,0.48950293379613175,0.48966458012654357
55105,2008,0.4526826249040906,0.45295244801670265
55105,2012,0.44255605069281556,0.44274052231750716
55105,2016,0.4997615319507478,0.49992834027699473
55117,2008,0.41644408600040217,0.4166302304962244
55117,2012,0.4656439212642408,0.46582555792465996
55117,2016,0.4288436606920475,0.4290624221812891
